OrganisationLabel,OrganisationURI,PublishedDate,DurationFrom,DurationTo,LatestData,OffersOrAdmissions,IntakeDescription,Month,Year,SchoolType,DfECode,SchoolName,Preference1,Preference2,Preference3,Preference4,TotalPreferences,PupilAdmissionNumber_PAN,FreePlaces
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9252074,Branston Junior Academy,31,1,0,0,32,45,13
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9252207,Gainsborough White's Wood Academy,56,1,0,2,59,60,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9252158,Grainthorpe Junior School,8,0,0,1,9,15,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9253308,Grantham The National Church of England Junior School,86,0,0,6,92,128,36
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9252229,Holton-le-Clay Junior School,26,0,0,4,30,45,15
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9252245,Lincoln Birchwood Junior School,85,0,0,5,90,90,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9252136,Lincoln Manor Leas Junior Academy,63,0,0,9,72,90,18
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9253107,Lincoln St Faith and St Martin Church of England Junior School,71,0,0,12,83,90,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9255224,Lincoln Westgate Academy,100,1,0,6,107,120,13
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9255206,Louth Lacey Gardens Junior Academy,76,0,0,11,87,90,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9253364,Nettleham Church of England Voluntary Aided Junior School,60,0,0,0,60,60,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Year 3 Intake,2019-09,2019,Junior,9252000,Skegness Junior Academy,76,0,0,14,90,90,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252142,Alford Primary School,46,0,0,0,46,60,14
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253000,Allington with Sedgebrook Church of England Primary School,16,0,0,0,16,16,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253001,Ancaster Church of England Primary School,17,2,0,0,19,25,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253154,Bardney Church of England and Methodist Primary School,30,0,0,0,30,35,5
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255222,Barkston and Syston Church of England Primary School,9,2,0,0,11,15,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253004,Barrowby Church of England Primary School,33,1,0,0,34,34,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252002,Bassingham Primary School,16,3,0,3,22,30,8
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253005,Baston Church of England Primary School,26,3,0,0,29,30,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252003,Billingborough Primary School,20,0,0,0,20,20,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253007,Billinghay Church of England Primary School,19,0,0,0,19,25,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253116,Binbrook Church of England Primary School,13,0,0,0,13,15,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253350,Blyton Cum Laughton Church of England School,11,0,0,0,11,23,12
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252234,Boston Carlton Road Academy,34,1,0,1,36,60,24
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252113,Boston Hawthorn Tree School,58,1,0,0,59,60,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252237,Boston Park Academy,36,1,0,0,37,60,23
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252010,Boston Pioneers Academy,59,1,0,0,60,60,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253342,Boston Saint Mary's RC Primary School,23,0,0,0,23,30,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253085,Boston Saint Thomas' Church of England Primary School,53,6,1,0,60,60,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253162,Boston St Nicholas Church of England Primary School,18,0,0,1,19,30,11
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252239,Boston Staniland Academy,61,2,1,5,69,90,21
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255221,Boston Tower Road Academy,81,2,0,1,84,90,6
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252116,Boston West Academy,60,0,0,0,60,60,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253510,Bourne Abbey Church of England Primary Academy,84,2,0,4,90,90,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252016,Bourne Elsea Park Church of England Primary Academy,30,0,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252072,Bourne Westfield Primary Academy,84,6,0,0,90,90,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252009,Bracebridge Heath St John's Primary Academy,46,0,0,0,46,60,14
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253009,Branston Church of England Infant Academy,41,3,0,0,44,45,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253163,Brant Broughton Church of England and Methodist Primary School,10,1,0,0,11,15,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252146,Bucknall Primary School,3,0,0,0,3,8,5
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253118,Burgh-le-Marsh St Peter and St Paul Church of England Primary School,26,2,0,0,28,30,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255216,Butterwick Pinchbeck's Endowed Church of England Primary School,32,0,0,0,32,45,13
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252243,Bythams Primary School,10,0,0,0,10,12,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253156,Caistor Church of England and Methodist Primary School,25,0,0,0,25,45,20
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252012,Caythorpe Primary School,10,0,0,0,10,20,10
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252045,Chapel St Leonards Primary School,12,0,0,0,12,30,18
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252241,Cherry Willingham Primary School,21,1,2,0,24,45,21
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253078,Claypole Church of England Primary School,24,0,1,0,25,25,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253015,Coleby Church of England Primary School,3,0,0,0,3,12,9
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252049,Colsterworth Church of England Primary School,11,1,0,0,12,25,13
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253119,Coningsby St Michael's Church of England Primary School,44,3,0,3,50,60,10
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252013,Corby Glen Community Primary School,13,0,0,0,13,20,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253120,Corringham Church of England (Voluntary Controlled) Primary School,16,0,0,0,16,16,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253337,Cowbit St Mary's (Endowed) Church of England Primary,10,0,0,0,10,12,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9255207,Cranwell Primary School,49,0,0,0,49,60,11
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252084,Crowland South View Community Primary School,43,1,1,1,46,60,14
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252062,Deeping St James Community Primary School,29,0,1,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252232,Deeping St James Linchfield Community Primary School,51,2,0,0,53,60,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252085,Deeping St Nicholas Primary School,6,0,0,1,7,10,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253017,Denton Church of England School,7,0,1,1,9,10,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253018,Digby Church of England School,6,0,0,0,6,15,9
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252017,Digby the Tedder Primary School,14,0,0,0,14,15,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253098,Donington Cowley Endowed Primary School,30,1,0,0,31,40,9
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252149,Donington-on-Bain School,13,0,0,0,13,15,2
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253121,Dunholme St Chad's Church of England Primary School,28,2,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253021,Dunston St Peter's Church of England Primary School,17,0,0,0,17,17,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252019,Eagle Community Primary School,12,1,0,0,13,16,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253022,Edenham Church of England School,15,1,0,0,16,17,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252151,Faldingworth Community Primary School,12,0,0,2,14,15,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252007,Fishtoft Academy,9,0,0,0,9,10,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253122,Fiskerton Church of England Primary School,10,1,1,0,12,15,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252087,Fleet Wood Lane School,24,1,0,0,25,25,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253353,Friskney All Saints Church of England (Aided) Primary School,10,0,0,0,10,28,18
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252152,Frithville Primary School,7,0,0,0,7,10,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252153,Fulstow Community Primary School,10,0,0,0,10,10,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252247,Gainsborough Benjamin Adlard Primary School,36,0,0,0,36,40,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252018,Gainsborough Castle Wood Academy,37,0,0,0,37,60,23
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252214,Gainsborough Charles Baines Community Primary School,26,0,0,0,26,30,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252208,Gainsborough Hillcrest Early Years Academy,54,1,0,1,56,60,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252008,Gainsborough Mercer's Wood Academy,21,1,0,0,22,30,8
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253354,Gainsborough Parish C E Primary School,36,0,0,1,37,45,8
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253169,Gainsborough St George's CE Community Primary School,30,0,0,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252088,Gedney Church End Primary School,8,0,0,0,8,15,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252089,Gedney Drove End School,8,1,0,0,9,10,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253088,Gedney Hill Church of England (Controlled) Primary School,11,0,0,1,12,15,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252157,Gipsey Bridge Academy,15,0,0,0,15,15,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252043,Gosberton Academy,17,2,0,0,19,20,1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252091,Gosberton Clough and Risegate Community Primary School,9,0,0,0,9,13,4
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252070,Grantham Belmont Community Primary School,16,2,0,0,18,30,12
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252054,Grantham Belton Lane Community Primary School,46,0,0,0,46,45,-1
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252055,Grantham Cliffedale Primary School,36,0,2,0,38,45,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253029,Grantham Gonerby Hill Foot Church of England Primary School,37,2,0,0,39,50,11
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253310,Grantham Harrowby Church of England Infant School,13,2,1,0,16,60,44
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252020,Grantham Huntingtower Community Primary Academy,56,4,0,0,60,60,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253311,Grantham Little Gonerby Church of England Infant School,32,8,1,1,42,60,18
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252048,Grantham Poplar Farm School,55,4,1,0,60,60,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253026,Grantham St Anne's Church of England Primary School,29,0,1,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253330,Grantham St Mary's Catholic Primary School,27,1,2,0,30,30,0
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9252024,Grantham The Isaac Newton Primary School,46,8,1,2,57,60,3
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253027,Grantham The West Grantham Academy St John's,31,1,0,3,35,60,25
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253123,Grasby All Saints Church of England Primary School,8,0,0,0,8,15,7
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-04-25T00:00:00,2019-04-16T00:00:00,2019-04-16T00:00:00,TRUE,Offers,Reception Intake,2019-09,2019,Primary,9253313,Great Gonerby St Sebastian's Church of England Primary School,23,1,0,0,24,24,0
